REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2022,BUNCOMBE COUNTY NEW LANDFILL,1001775,85 PANTHER BRANCH ROAD,35.7265,-82.6356,ALEXANDER,BUNCOMBE COUNTY,NC,28701,COUNTY OF BUNCOMBE NORTH CAROLINA (100%),68756,HH
2022,BURLINGTON CNTY RESOURCE RECOVERY COMPLEX,1006969,21939 COLUMBUS ROAD,40.082778,-74.713889,COLUMBUS,BURLINGTON COUNTY,NJ,8022,BURLINGTON COUNTY NEW JERSEY (100%),46766,"C,HH"
2022,BURNSVILLE SANITARY LANDFILL,1007743,2650 CLIFF RD W,44.785343,-93.318085,BURNSVILLE,DAKOTA COUNTY,MN,55337,WASTE MANAGEMENT INC (100%),56519,"C,HH"
2022,BUTLER COUNTY LANDFILL,1007554,2963 SW 40TH,37.76633,-96.89577,EL DORADO,BUTLER COUNTY,KS,67042,BUTLER COUNTY KANSAS (100%),55979,"C,HH"
2022,BUTLER COUNTY LANDFILL,1004355,6038 HIGHWAY T,36.88588,-90.3113,POPLAR BLUFF,BUTLER COUNTY,MO,63902,REPUBLIC SERVICES INC (100%),36824,HH
2022,BUTLER COUNTY LANDFILL INCORPORATED,1000191,3588 R RD,41.258598,-97.037286,DAVID CITY,BUTLER COUNTY,NE,68632,WASTE CONNECTIONS US INC (100%),80760,"C,HH"
2022,BUTTERFIELD STATION LANDFILL,1007815,40404 S. 99TH AVENUE,33.07995,-112.27186,MOBILE,MARICOPA COUNTY,AZ,85139,WASTE MANAGEMENT INC (100%),37108,"C,HH"
2022,Baker Pl Rd Landfill,1012394,590 Baker Pl Rd,33.48929,-82.24489,Grovetown,COLUMBIA COUNTY,GA,30813,COLUMBIA COUNTY GEORGIA (100%),24407,HH
2022,"Bavarian Trucking Co., Inc.",1005950,12764 McCoys Fork Road,38.86293,-84.65671,Walton,BOONE COUNTY,KY,41094,BAVARIAN TRUCKING CO INC (100%),40945,"C,HH"
2022,Beatrice Area Solid Waste Agency,1013587,3426 W. Locust Road,40.219351,-96.768673,Beatrice,GAGE COUNTY,NE,68310,CITY OF BEATRICE NEBRASKA (100%),25895,HH
2022,Bedford County Landfill,1011233,1060 Recycle Road,37.256434,-79.482325,Bedford,BEDFORD COUNTY,VA,24523,COUNTY OF BEDFORD VA (100%),31499,"C,HH"
2022,Bee Ridge Landfill,1002901,8350 Bee Ridge Road,27.29864,-82.39811,Sarasota,SARASOTA COUNTY,FL,34241,COUNTY OF SARASOTA FLORIDA (100%),40070,HH
2022,Benson Valley LF,1003413,2157 HIGHWAY 151,38.130462,-84.98666,FRANKFORT,FRANKLIN COUNTY,KY,40601,REPUBLIC SERVICES INC (100%),29469,"C,HH"
2022,Bethlehem Landfill Company,1003937,2335 APPLEBUTTER ROAD,40.622025,-75.303509,BETHLEHEM,NORTHAMPTON COUNTY,PA,18015,WASTE CONNECTIONS US INC (100%),66643,"C,HH"
2022,Billerud Escanaba LLC,1003320,7100 COUNTY ROAD 426,45.804799,-87.08978,ESCANABA,DELTA COUNTY,MI,49829,BILLERUD AMERICAS CORP (100%),91778,"AA,C,PP,TT"
2022,Billerud Quinnesec LLC,1001892,W6791 US HIGHWAY 2,45.7952,-87.9576,QUINNESEC,DICKINSON COUNTY,MI,49876,BILLERUD AMERICAS CORP (100%),48822,"AA,C,TT"
2022,Billy Wright Landfill,1006218,17173 Billy Wright Road,37.0388,-120.9729,Los Banos,MERCED COUNTY,CA,93522,MERCED COUNTY REGIONAL WASTE MANAGEMENT AUTHORITY (100%),44071,HH
2022,Blossom Prairie Landfill,1011455,1096 CR 15100,33.599578,-95.33954,Blossom,LAMAR COUNTY,TX,75416,WASTE CONNECTIONS US INC (100%),74433,HH
2022,Blue Ridge Landfill Company,1003773,1660 ORCHARD RD,39.9661,-77.5581,SCOTLAND,FRANKLIN COUNTY,PA,17254,WASTE CONNECTIONS US INC (100%),59133,"C,HH"
2022,Blue Ridge Paper Products LLC,1000230,175 MAIN ST,35.535,-82.8411,CANTON,Haywood,NC,28716,EVERGREEN PACKAGING GROUP HOLDINGS INC (100%),74833,"AA,C,TT"
2022,Blue Ridge Resource Authority Landfill,1004446,225 Landfill Road,37.77239,-79.357634,Buena Vista,ROCKBRIDGE COUNTY,VA,24416,BLUE RIDGE RESOURCE AUTHORITY (100%),46657,"C,HH"
2022,Bondad Recycling Center and Depository,1014061,1500 CR 310,37.051581,-107.865912,Durango,LA PLATA COUNTY,CO,81301,TRANSIT WASTE LLC (100%),38504,HH
2022,Boone County Sanitary Landfill,1011956,1268 224th Lane,42.02993,-93.91905,Boone,BOONE COUNTY,IA,50036,BOONE COUNTY IOWA (100%),47094,HH
2022,Bordeaux Landfill,1004808,1400 County Hospital Road,36.175395,-86.843523,Nashville,DAVIDSON COUNTY,TN,37218,METROPOLITAN GOVERNMENT OF NASHVILLE & DAVIDSON COUNTY (100%),52872,HH
2022,Bradford County Landfill,1007976,108 Steam Hollow Road,41.7769,-76.6285,Troy,BRADFORD COUNTY,PA,16947,NORTHERN TIER SOLID WASTE AUTHORITY (100%),59874,"C,HH"
2022,Broadhurst Environmental Landfill,1005892,4800 Broadhurst Road West,31.4847,-81.9898,Screven,WAYNE COUNTY,GA,31560,REPUBLIC SERVICES INC (100%),89484,HH
2022,Brownsville Municipal Landfill,1004884,9000 FM 802,25.938869,-97.395248,Brownsville,CAMERON COUNTY,TX,78521,CITY OF BROWNSVILLE (100%),116752,HH
2022,"Brunswick Cellulose, Inc.",1002733,1400 W Ninth Street,31.173147,-81.519247,Brunswick,GLYNN COUNTY,GA,31520,KOCH INDUSTRIES INC (100%),73158,"AA,C,TT"
2022,"Bucksport Mill, LLC",1013945,109 River Road,44.583564,-68.807274,Bucksport,HANCOCK COUNTY,ME,4416,"Bucksport Mill, LLC (100%)",52893,"C,TT"
2022,C & T REGIONAL LANDFILL,1005893,"4MI. W OF 281 ON HIGHWAY 1017,",26.5774,-98.1854,LINN,HIDALGO COUNTY,TX,78563,REPUBLIC SERVICES INC (100%),2826,HH
2022,C&C LANDFILL,1003620,14800 P DRIVE NORTH,42.356243,-85.009915,MARSHALL,CALHOUN COUNTY,MI,49068,REPUBLIC SERVICES INC (100%),75562,"C,HH"
2022,CACTUS LANDFILL,1006201,22481 E DEEP WELL RANCH,32.774244,-111.32412,ELOY,PINAL COUNTY,AZ,85231,REPUBLIC SERVICES INC (100%),23410,"C,HH"
2022,CALABASAS SANITARY LANDFILL,1003599,5300 LOST HILLS ROAD,34.141301,-118.711378,AGOURA (UNINCORP. LA COUNTY),LOS ANGELES COUNTY,CA,91301,COUNTY OF LOS ANGELES CALIFORNIA (100%),54483,"C,HH"
2022,CAMELOT LANDFILL,1007780,580 HUFFINES BLVD,33.043321,-96.945276,LEWISVILLE,DENTON COUNTY,TX,75056,CITY OF FARMERS BRANCH (100%),106807,HH
2022,CAMINO REAL LANDFILL,1003362,1000 Camino Real Blvd,31.80687,-106.58809,SUNLAND PARK,DONA ANA COUNTY,NM,88063,WASTE CONNECTIONS US INC (100%),59472,"C,HH"
2022,CANADIAN VALLEY LANDFILL,1003621,48210 E INDEPENDENCE,35.347587,-96.803468,SHAWNEE,POTTAWATOMIE COUNTY,OK,74801,REPUBLIC SERVICES INC (100%),4847,HH
2022,"CANTON, CITY OF, CANTON SANITARY LANDFILL",1006544,303 SOLDIER COLONY ROAD,32.59695,-90.066397,CANTON,MADISON COUNTY,MS,39046,CITY OF CANTON MISSISSIPPI (100%),38031,HH
2022,CAPE MAY COUNTY MUA SECURE LANDFILL,1004200,2050 ROUTE 610,39.2294,-74.7749,WOODBINE,CAPE MAY COUNTY,NJ,8270,CAPE MAY COUNTY MUNICIPAL UTILITIES AUTHORITY (100%),120140,"C,HH"
2022,CARBON LIMESTONE LANDFILL,1003102,8100 S STATELINE RD,41,-80.525,LOWELLVILLE,MAHONING COUNTY,OH,44436,REPUBLIC SERVICES INC (100%),125594,"C,HH"
2022,CARROLL COUNTY SOLID WASTE MANAGEMENT COMMISSION,1006036,19111 KITTYHAWK AVE,42.07703,-94.89796,CARROLL,CARROLL COUNTY,IA,51401,CARROLL COUNTY SOLID WASTE MANAGEMENT COMMISSION (100%),43012,"C,HH"
2022,CARTER VALLEY LANDFILL,1002649,2825 CARTER' VALLEY ROAD,36.527799,-82.723924,CHURCH HILL,HAWKINS COUNTY,TN,37642,REPUBLIC SERVICES INC (100%),31531,"C,HH"
2022,CASPER BALEFILL,1005225,1886 N. STATION ROAD,42.87431,-106.2818,CASPER,NATRONA COUNTY,WY,82601,CITY OF CASPER WYOMING (100%),13932,"C,HH"
2022,CATERPILLAR INC.-MAPLETON,1005990,8826 WEST ROUTE 24,40.559343,-89.747989,MAPLETON,PEORIA COUNTY,IL,61547,CATERPILLAR INC (100%),162881,"C,TT"
2022,CAVE CREEK MSW LANDFILL,1003466,3955 E CAREFREE HWY,33.799979,-111.992472,CAVE CREEK,MARICOPA COUNTY,AZ,85331,COUNTY OF MARICOPA ARIZONA (100%),19615,HH
2022,CEDAR RIDGE LANDFILL,1006260,2340 MOORESVILLE HWY,35.461944,-86.836944,LEWISBURG,MARSHALL COUNTY,TN,37091,WASTE MANAGEMENT INC (100%),13895,"C,HH"
2022,CENTERPOINT LANDFILL,1005820,,39.476964,-86.992178,CENTERPOINT,PUTNAM COUNTY,IN,47840,WASTE MANAGEMENT INC (100%),21769,HH
2022,CENTRAL DISPOSAL SYSTEMS INC,1007673,21265 430TH ST,43.38633,-93.57196,LAKE MILLS,WINNEBAGO COUNTY,IA,50450,WASTE MANAGEMENT INC (100%),19323,"C,HH"
2022,CENTRAL MAUI LANDFILL REFUSE & RECYCLING CENTER,1005313,1 PULEHU ROAD,20.772523,-156.327405,PUUNENE,MAUI COUNTY,HI,96784,COUNTY OF MAUI HAWAII (100%),53210,HH
2022,CENTRAL MISSOURI LANDFILL,1003514,24461 Oak Grove Lane,38.72171,-93.289139,Sedalia,PETTIS COUNTY,MO,65301,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),115570,HH
2022,CENTRAL PENINSULA BALING FACILITY-SOLDOTNA LF,1005349,98.5 STERLING HWY.,59.64213,-151.570545,SOLDOTNA,KENAI PENINSULA BOROUGH,AK,99669,KENAI PENINSULA BOROUGH (INC) (100%),55453,"C,HH"
2022,CENTRAL SANITARY LANDFILL,1006990,21545 CANNONSVILLE RD,43.33033,-85.509633,PIERSON,MONTCALM COUNTY,MI,49339,REPUBLIC SERVICES INC (100%),46187,"C,HH"
2022,CENTRAL SANITARY LANDFILL,1005295,7091 CENTRAL SITE LANE,38.224046,-75.341031,NEWARK,WORCESTER COUNTY,MD,21841,WORCESTER COUNTY DEPARTMENT OF PUBLIC WORKS (100%),112063,HH
2022,CERRO COLORADO LANDFILL,1004341,18000 CERRO COLORADO SW,35.0088,-106.8762,ALBUQUERQUE,BERNALILLO COUNTY,NM,87121,CITY OF ALBUQUERQUE NEW MEXICO (100%),203111,"C,HH"
2022,CF & I STEEL L P/ DBA ROCKY MOUNTAIN STEEL MILLS,1003902,2100 SOUTH FREEWAY,38.232627,-104.607257,PUEBLO,PUEBLO COUNTY,CO,81004,EVRAZ INC NORTH AMERICA (100%),46932,"C,Q,TT"
2022,CGGSWA Regional Landfill,1002100,162 Landfill Road,36.7623,-80.7516,Hillsville,CARROLL COUNTY,VA,24343,CARROLL GRAYSON GALAX SOLID WASTE AUTHORITY (100%),39709,"C,HH"
2022,CGS Services Inc.,1002996,2920 E. US 52,39.68068,-85.72634,MORRISTOWN,SHELBY COUNTY,IN,46161,WASTE MANAGEMENT INC (100%),1086339,"C,HH"
2022,CHAIN OF ROCKS RECYCLING & DISPOSAL,1003509,3399 WEST CHAIN OF ROCKS ROAD,38.753635,-90.158264,GRANITE CITY,MADISON COUNTY,IL,62040,WASTE MANAGEMENT INC (100%),1361,HH
2022,"CHAMBERS OF MISSISSIPPI INC, CLEARVIEW ENVIRONMENTAL CONTROL FACILITY LANDFILL",1000217,2253 MUDLINE ROAD,32.226346,-89.372269,LAKE,SCOTT COUNTY,MS,39092,WASTE MANAGEMENT INC (100%),53244,HH
2022,CHARLES COUNTY LANDFILL,1005107,12305 Billingsley Road,38.5748,-76.884165,WALDORF,CHARLES COUNTY,MD,20602,CHARLES COUNTY DEPARTMENT OF PUBLIC FACILITIES (100%),76901,"C,HH"
2022,CHARLES M HINTON JR REGIONAL LANDFILL,1004491,3175 ELM GROVE RD,32.962749,-96.534024,ROWLETT,DALLAS COUNTY,TX,75089,CITY OF GARLAND TEXAS (100%),214711,"C,HH"
2022,CHARLOTTE CO.BOARD OF CO.COMMISIONERS,1001909,29751 ZEMEL ROAD,26.794446,-81.960278,PUNTA GORDA,CHARLOTTE COUNTY,FL,33955,COUNTY OF CHARLOTTE FLORIDA (100%),149497,"C,HH"
2022,CHASTANG SANITARY LANDFILL,1007813,17045 HIGHWAY 43,31.0451,-88.0357,MOUNT VERNON,MOBILE COUNTY,AL,36560,WASTE MANAGEMENT INC (100%),14077,HH
2022,CHEMOURS CHAMBERS WORKS,1002618,"67 Canal Road, PO Box 9001",39.68203,-75.490544,DEEPWATER,SALEM COUNTY,NJ,8023,THE CHEMOURS CO (100%),12901,"C,L,OO,TT"
2022,CHEMOURS LOUISVILLE WORKS,1004133,4200 CAMP GROUND ROAD,38.217166,-85.841979,LOUISVILLE,JEFFERSON COUNTY,KY,40216,THE CHEMOURS CO (100%),1511,"C,O,TT"
2022,CHEMUNG COUNTY LANDFILL,1006021,4349 COUNTY ROUTE 60,42.032962,-76.679228,ELMIRA,CHEMUNG COUNTY,NY,14901,CASELLA WASTE SYSTEMS INC (100%),31830,"C,HH"
2022,CHESSER ISLAND ROAD LANDFILL,1007899,,30.708381,-82.064558,FOLKSTON,CHARLTON COUNTY,GA,31537,WASTE MANAGEMENT INC (100%),50912,"C,HH"
2022,CHESTNUT RIDGE LANDFILL,1007795,140 FLEENOR MILL ROAD,36.108407,-84.025101,HEISKELL,KNOX COUNTY,TN,37754,SEXTON FAMILY PTNR LP (100%),57256,"C,HH"
2022,CHESTNUT VALLEY LDFL,1001844,1184 McClellandtown Road,39.89246,-79.83775,MC CLELLANDTOWN,FAYETTE COUNTY,PA,15458,NOBLE ENVIRONMENTAL INC (100%),14808,"C,HH"
2022,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,1006189,2351 N 1100 W,40.8249,-111.9238,SALT LAKE CITY,DAVIS COUNTY,UT,84116,CHEVRON CORP (100%),4246,"C,TT,Y"
2022,CHEYENNE LANDFILL,1005583,1461 HAPPY JACK ROAD,41.14614,-105.00941,CHEYENNE,LARAMIE COUNTY,WY,82009,CITY OF CHEYENNE WYOMING (100%),67135,HH
2022,CHICOPEE SANITARY LANDFILL,1007669,161 NEW LOMBARD ROAD,42.16711,-72.54246,CHICOPEE,HAMPDEN COUNTY,MA,1020,WASTE MANAGEMENT INC (100%),5199,"C,HH"
2022,CHIQUITA CANYON SLF,1002992,29201 HENRY MAYO DRIVE,34.42806,-118.64661,CASTAIC,LOS ANGELES COUNTY,CA,91384,WASTE CONNECTIONS US INC (100%),175833,HH
2022,CHOCTAW ROAD LANDFILL,1010378,22249 CHOCTAW ROAD,30.8439,-90.0443,FRANKLINTON,WASHINGTON PARISH,LA,70438,PARISH OF WASHINGTON (100%),44601,HH
2022,CHRIN BROTHERS LANDFILL,1002232,1225 INDUSTRIAL DRIVE,40.663618,-75.231488,EASTON,NORTHAMPTON COUNTY,PA,18042,CHRIN BROTHERS INC (100%),69674,HH
2022,CID RECYCLING & DISPOSAL FACILITY,1008012,,41.6446,-87.574767,CALUMET CITY,COOK COUNTY,IL,60409,WASTE MANAGEMENT INC (100%),13641,"C,HH"
2022,CITRUS CO CENTRAL LANDFILL,1003957,230 W. GULF TO LAKE HIGHWAY,28.93,-82.49,LECANTO,CITRUS COUNTY,FL,34460,CITRUS COUNTY FLORIDA (100%),104463,HH
2022,CITY & COUNTY OF HONOLULU - WAIMANALO GULCH MSWLF,1007708,92-460 FARRINGTON HIGHWAY,21.344189,-158.117664,KAPOLEI,HONOLULU COUNTY,HI,96707,CITY & COUNTY OF HONOLULU (100%),52420,HH
2022,CITY OF ALBEMARLE LANDFILL,1005594,40592B Stony Gap Road,35.3173,-80.1658,ALBEMARLE,STANLY COUNTY,NC,28002,CITY OF ALBEMARLE NORTH CAROLINA (100%),60786,HH
2022,CITY OF AMARILLO LANDFILL,1006350,16250 BEZNER DR,35.22585,-102.01932,AMARILLO,POTTER COUNTY,TX,79124,CITY OF AMARILLO TEXAS (100%),108133,HH
2022,CITY OF BATON ROUGE/EBRP RENEWABLE ENERGY CENTER,1002757,100 Thomas Road,30.55192,-91.19755,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70821,CITY OF BATON ROUGE LOUISIANA (100%),55965,HH
2022,CITY OF BEAUMONT LANDFILL,1002065,5895 LAFIN DR,30.035647,-94.13335,BEAUMONT,JEFFERSON COUNTY,TX,77705,CITY OF BEAUMONT (100%),260010,HH
2022,CITY OF CHATTANOOGA BIRCHWOOD LANDFILL,1004159,9327 BIRCHWOOD PIKE,35.192631,-85.082397,HARRISON,HAMILTON COUNTY,TN,37341,CITY OF CHATTANOOGA TENNESSEE (100%),48598,HH
2022,CITY OF CHATTANOOGA SUMMIT LANDFILL,1006286,4238 OLD WOODLAND DRIVE,35.05226,-85.0902,OOLTEWAH,HAMILTON COUNTY,TN,37363,CITY OF CHATTANOOGA TENNESSEE (100%),65651,HH
2022,CITY OF CONWAY LANDFILL & MRF,1005318,4550 64 HWY W,35.3309,-92.76255,CONWAY,CONWAY COUNTY,AR,72032,CITY OF CONWAY ARKANSAS (100%),96576,HH
2022,CITY OF CORSICANA LANDFILL,1002351,2050 Jester Drive,32.099681,-96.416064,CORSICANA,NAVARRO COUNTY,TX,75110,CITY OF CORSICANA (100%),102502,HH
2022,CITY OF DENTON LANDFILL,1000372,1527 S MAYHILL RD,33.191973,-97.085008,DENTON,DENTON COUNTY,TX,76208,CITY OF DENTON TEXAS (100%),97842,HH
2022,CITY OF EDINBURG LANDFILL,1007276,900 E ENCINITOS RD,26.398165,-98.129239,EDINBURG,HIDALGO COUNTY,TX,78539,CITY OF EDINBURG SOLD WASTE DEPARTMENT (100%),133863,HH
2022,CITY OF ELKO MUNICIPAL LANDFILL,1003979,2200 PINION RD,40.836208,-115.727379,ELKO,ELKO COUNTY,NV,89801,CITY OF ELKO NEVADA (100%),38084,"C,HH"
2022,CITY OF FARGO LANDFILL,1001614,4501 7TH AVENUE NORTH,46.88357,-96.86716,FARGO,CASS COUNTY,ND,58102,THE CITY OF FARGO NORTH DAKOTA (100%),233136,HH
2022,CITY OF FLAGSTAFF - CINDER LAKE LANDFILL,1004132,6770 E. Landfill Road,35.30836,-111.51733,FLAGSTAFF,COCONINO COUNTY,AZ,86004,CITY OF FLAGSTAFF ARIZONA (100%),108377,HH
2022,CITY OF FORT WORTH SOUTHEAST LANDFILL,1006224,6288 Salt Road,32.64838,-97.23834,KENNEDALE,TARRANT COUNTY,TX,76140,CITY OF FORT WORTH TEXAS (100%),147299,HH
2022,CITY OF GARLAND CASTLE DRIVE LANDFILL,1000370,3637 CASTLE DR,32.933331,-96.583893,GARLAND,DALLAS COUNTY,TX,75040,CITY OF GARLAND TEXAS (100%),59905,HH
2022,CITY OF GLENDALE - LANDFILL,1003683,11480 WEST GLENDALE AVENUE,33.53645,-112.30267,GLENDALE,MARICOPA COUNTY,AZ,85301,City of Glendale - AZ (100%),44455,HH
2022,CITY OF GRAND PRAIRIE LANDFILL,1000090,1102 MACARTHUR BLVD,32.771292,-96.96002,GRAND PRAIRIE,DALLAS COUNTY,TX,75050,CITY OF GRAND PRAIRIE TEXAS (100%),95546,HH
2022,CITY OF GREENSBORO WHITE STREET LANDFILL,1006978,2503 WHITE STREET,36.1089,-79.72148,GREENSBORO,GUILFORD COUNTY,NC,27405,CITY OF GREENSBORO NORTH CAROLINA (100%),206467,HH
2022,CITY OF LA GRANGE LANDFILL,1002340,2233 GREENVILLE ROAD,33.0478,-84.9557,LAGRANGE,TROUP COUNTY,GA,30241,CITY OF LAGRANGE GEORGIA (100%),8597,HH
2022,CITY OF LOGAN LANDFILL,1003949,1400 WEST 200 NORTH,41.731597,-111.885778,LOGAN,CACHE COUNTY,UT,84321,CITY OF LOGAN UTAH (100%),53739,"C,HH"
2022,CITY OF LOMPOC SANITARY LANDFILL,1004868,700 SOUTH AVALON ROAD,34.6254,-120.4831,LOMPOC,SANTA BARBARA COUNTY,CA,93436,CITY OF LOMPOC CALIFORNIA (100%),15424,HH
2022,CITY OF MIDLAND MUNICIPAL SOLID WASTE FACILITY,1003865,4311 E. ASHMAN ST.,43.626641,-84.174323,MIDLAND,MIDLAND COUNTY,MI,48642,CITY OF MIDLAND MICHIGAN (100%),154775,"C,HH"
2022,CITY OF MUSCATINE LANDFILL,1003605,3700 Highway 61,41.477419,-90.943847,Blue Grass,MUSCATINE COUNTY,IA,52726,COUNTY OF MUSCATINE IOWA (100%),42557,"C,HH"
2022,CITY OF PHOENIX - SKUNK CREEK LANDFILL,1004261,3165 WEST HAPPY VALLEY ROAD,33.71267,-112.12774,PHOENIX,MARICOPA COUNTY,AZ,85027,CITY OF PHOENIX ARIZONA (100%),18456,HH
2022,CITY OF PHOENIX 27TH AVE LANDFILL,1006280,3060 S 27TH AVE,33.4192,-112.11763,PHOENIX,MARICOPA COUNTY,AZ,85009,CITY OF PHOENIX ARIZONA (100%),31090,HH
2022,CITY OF SNYDER LANDFILL,1002700,3621 S FM 1673,32.683427,-100.81364,SNYDER,SCURRY COUNTY,TX,79549,CITY OF SNYDER TEXAS (100%),33254,HH
2022,CITY OF TIFTON / OMEGA / ELDORADO ROAD LF,1007290,"445 MITCHELL STORE RD, RT 6",31.35565,-83.535512,TIFTON,TIFT COUNTY,GA,31794,CITY OF TIFTON GEORGIA (100%),60943,HH
2022,CITY OF WATSONVILLE LANDFILL,1004364,730 SAN ANDREAS ROAD,36.91139,-121.82969,WATSONVILLE,SANTA CRUZ COUNTY,CA,95076,CITY OF WATSONVILLE DEPARTMENT OF PUBLIC WORKS & UTILITIES (100%),3677,HH
2022,CITY SAND & LANDFILL INC,1007932,46805 WILLOW RD,42.110086,-83.494311,SUMPTER TWP,WAYNE COUNTY,MI,48111,WASTE MANAGEMENT INC (100%),9899,HH
2022,CLARK-FLOYD LANDFILL,1004759,14304 SR 60,38.456,-85.838,BORDEN,CLARK COUNTY,IN,47106,COUNTY OF CLARK INDIANA (50%); FLOYD COUNTY BOARD OF COMMISSIONER (50%),24619,HH
2022,CLEARWATER PAPER CORP,1004705,803 MILL RD,46.427919,-116.967316,LEWISTON,NEZ PERCE COUNTY,ID,83501,CLEARWATER PAPER CORP (100%),20925,"AA,C,TT"
2022,CLEARWATER PAPER CORP-CYPRESS BEND MILL,1002708,5082 HIGHWAY 4-NORTH,33.70575,-91.24037,ARKANSAS CITY,DESHA COUNTY,AR,71630,CLEARWATER PAPER CORP (100%),46302,"AA,C,TT"
2022,CLEVELAND COUNTY LANDFILL,1005825,"200 South Post Road, OFF AIRPORT",35.300926,-81.545135,SHELBY,CLEVELAND COUNTY,NC,28152,CLEVELAND COUNTY HEALTH DEPARTMENT (100%),139753,HH
2022,CLINT LANDFILL,1005316,2300 DARRINGTON RD.,31.5981,-106.1723,EL PASO,EL PASO COUNTY,TX,79928,CITY OF EL PASO TEXAS (100%),236833,HH
2022,CLINTON CNTY SOLID W/WAYNE TWP LDFL,1007960,264 Landfill Lane,41.16218,-77.34516,MCELHATTAN,CLINTON COUNTY,PA,17748,CLINTON COUNTY SOLID WASTE AUTHORITY (100%),128651,"C,HH"
2022,CLINTON COUNTY LANDFILL,1002242,2700 N. State Road 39,40.325072,-86.558826,FRANKFORT,CLINTON COUNTY,IN,46041,REPUBLIC SERVICES INC (100%),39610,"C,HH"
2022,CLINTON COUNTY REGIONAL LANDFILL,1005259,286 SAND RD,44.69062,-73.59432,MORRISONVILLE,CLINTON COUNTY,NY,12962,CASELLA WASTE SYSTEMS INC (100%),30503,"C,HH"
2022,CLINTON COUNTY SANITARY LANDFILL (EAST),1002599,4292 220TH ST,41.859171,-90.258613,CLINTON,CLINTON COUNTY,IA,52732,CLINTON COUNTY AREA SOLID WASTE AGENCY (100%),38876,"C,HH"
2022,CLINTON LANDFILL INC,1007467,9550 HERITAGE RD,40.1143,-88.958,CLINTON,DE WITT COUNTY,IL,61727,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),106790,"C,HH"
2022,CLOVIS REGIONAL SOLID WASTE FACILITY,1004223,801 SOUTH NORRIS,34.38993,-103.17858,CLOVIS,CURRY COUNTY,NM,88101,CITY OF CLOVIS CALIFORNIA (100%),46126,HH
2022,COASTAL PLAINS RECYCLING AND DISPOSAL FACILITY,1003646,21000 E HIGHWAY 6,29.409783,-95.196826,ALVIN,BRAZORIA COUNTY,TX,77511,WASTE MANAGEMENT INC (100%),79536,HH
2022,COFFEE LANDFILL,1006186,7733 HIGHWAY 125,31.511427,-85.995735,ELBA,COFFEE COUNTY,AL,36323,COFFEE COUNTY COMMISSION (100%),172618,HH
2022,COFFIN BUTTE LANDFILL,1007054,28972 COFFIN BUTTE ROAD,44.69932,-123.22359,CORVALLIS,BENTON COUNTY,OR,97330,REPUBLIC SERVICES INC (100%),32727,HH
2022,COLD CANYON LANDFILL SOLID WASTE DS,1006322,2268 CARPENTER CANYON ROAD,35.189859,-120.602877,SAN LUIS OBISPO,SAN LUIS OBISPO COUNTY,CA,93401,CORRAL DE PIEDRA LAND CO (100%),32134,HH
2022,COLES COUNTY LANDFILL,1006348,6351 W STATE ST,39.495529,-88.288727,CHARLESTON,COLES COUNTY,IL,61920,REPUBLIC SERVICES INC (100%),1549,HH
2022,COLONIAL LANDFILL,1002510,5328 HIGHWAY 70,30.149365,-90.872875,SORRENTO,ASCENSION PARISH,LA,70778,REPUBLIC SERVICES INC (100%),25823,HH
2022,COLONIE - TOWN LANDFILL,1005155,4 Arrowhead Lane,42.80169,-73.73064,Cohoes,ALBANY COUNTY,NY,12047,TOWN OF COLONIE NEW YORK (100%),38930,"C,HH"
2022,COLTON SANITARY LANDFILL,1004691,850 TROPICANA RANCH ROAD,34.045505,-117.336573,COLTON,SAN BERNARDINO COUNTY,CA,92324,SAN BERNARDINO COUNTY SOLID WASTE MANAGEMENT DIV (100%),21923,HH
2022,COLUMBIA SANITARY LANDFILL,1003969,5700 PEABODY ROAD,39.019611,-92.253083,COLUMBIA,BOONE COUNTY,MO,65202,COLUMBIA CITY OF (INC) (100%),29177,"C,HH"
2022,COLUMBUS SCHATULGA ROAD SANITARY LF,1003959,7143 SACERDOTE LN,32.497472,-84.866462,COLUMBUS,MUSCOGEE COUNTY,GA,31907,COLUMBUS GEORGIA CONSOLIDATED GOVERNMENT (100%),30553,HH
2022,COMM REFUSE SVC INC/CUMBERLAND CNTY LDFL,1004162,135 VAUGHN RD,40.13436,-77.49971,SHIPPENSBURG,CUMBERLAND COUNTY,PA,17257,WASTE MANAGEMENT INC (100%),49074,"C,HH"
2022,CONCORD TURNPIKE REGIONAL LANDFILL,1003566,2525 CONCORD TURNPIKE,37.391841,-79.109755,LYNCHBURG,LYNCHBURG CITY,VA,24506,REGION 2000 SERVICES AUTHORITY (100%),59690,"C,HH"
2022,CONESTOGA LANDFILL,1002556,420 Quarry Road,40.123384,-75.895918,MORGANTOWN,CHESTER COUNTY,PA,19543,REPUBLIC SERVICES INC (100%),124457,"C,HH"
